ICB plus Code,Commissioner / Provider Code,PCN,PCN Code,Practice,Practice Code,Items,Actual Cost,Year Month,BNF Chemical Substance,BNF Chemical Substance Code,List Size
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,BIRTLEY MEDICAL GROUP,A85008,439,1299.498667,202502,Salbutamol,0301011R0,15292
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,BIRTLEY MEDICAL GROUP,A85008,10,86.85657556,202502,Terbutaline sulphate,0301011V0,15292
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,OXFORD TCE & RAWLING RD MEDICAL GROUP,A85005,634,2692.423617,202412,Salbutamol,0301011R0,17801
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,OXFORD TCE & RAWLING RD MEDICAL GROUP,A85005,12,126.3074109,202412,Terbutaline sulphate,0301011V0,17801
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,OXFORD TCE & RAWLING RD MEDICAL GROUP,A85005,652,2291.720576,202501,Salbutamol,0301011R0,17815
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,OXFORD TCE & RAWLING RD MEDICAL GROUP,A85005,23,244.7155949,202501,Terbutaline sulphate,0301011V0,17815
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,OXFORD TCE & RAWLING RD MEDICAL GROUP,A85005,533,1789.372511,202502,Salbutamol,0301011R0,17808
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,OXFORD TCE & RAWLING RD MEDICAL GROUP,A85005,10,102.6261347,202502,Terbutaline sulphate,0301011V0,17808
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,SECOND STREET SURGERY,A85021,99,453.31193,202412,Salbutamol,0301011R0,4742
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,SECOND STREET SURGERY,A85021,83,317.1340238,202501,Salbutamol,0301011R0,4712
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,SECOND STREET SURGERY,A85021,63,278.048521,202502,Salbutamol,0301011R0,4696
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,THE BRIDGES MEDICAL PRACTICE,A85614,194,653.7628017,202412,Salbutamol,0301011R0,8155
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,THE BRIDGES MEDICAL PRACTICE,A85614,186,516.1479901,202501,Salbutamol,0301011R0,8168
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,THE BRIDGES MEDICAL PRACTICE,A85614,2,23.67935434,202501,Terbutaline sulphate,0301011V0,8168
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,THE BRIDGES MEDICAL PRACTICE,A85614,156,488.7502656,202502,Salbutamol,0301011R0,8170
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,BIRTLEY AND CENTRAL GATESHEAD PCN HUB,Y08624,9,20.11579735,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,BIRTLEY AND CENTRAL GATESHEAD PCN HUB,Y08624,6,12.18656143,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,GATDOC OOH,A85621,61,107.6302233,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,GATDOC OOH,A85621,47,90.52297887,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,GATDOC OOH,A85621,27,46.30512073,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,GATESHEAD EXTRA CARE,Y04833,21,44.72941038,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,GATESHEAD EXTRA CARE,Y04833,15,39.07806419,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,GATESHEAD EXTRA CARE,Y04833,10,20.9984121,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,GATESHEAD HEALTH COMMUNITY SERVICES,Y05507,6,59.31797706,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,GATESHEAD HEALTH COMMUNITY SERVICES,Y05507,3,22.21681755,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,GATESHEAD HEALTH COMMUNITY SERVICES,Y05507,1,24.53941773,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,GOSFORTH JESMOND HEALTH,Y08083,29,66.80186845,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,GOSFORTH JESMOND HEALTH,Y08083,37,91.7861361,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,GOSFORTH JESMOND HEALTH,Y08083,21,70.40282478,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,MARIE CURIE HOSPICE,Y05648,1,1.9824,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,MARIE CURIE HOSPICE,Y05648,1,8.188072575,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,NDUC NEWCASTLE GATESHEAD OOH,Y00656,2,18.715004,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,NEWCASTLE GP IN A&E SERVICE,Y04832,13,29.48737711,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,NEWCASTLE GP IN A&E SERVICE,Y04832,4,9.8996,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,NEWCASTLE GP IN A&E SERVICE,Y04832,4,9.31656123,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,NEWCASTLE GP IN A&E SERVICE,Y04832,1,7.897179596,202502,Terbutaline sulphate,0301011V0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,NEWCASTLE GP IN MOLINEUX WIC,Y05671,1,5.997334104,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,NEWCASTLE HOSPITALS COMMUNITY HEALTH,Y04331,73,181.5932106,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,NEWCASTLE HOSPITALS COMMUNITY HEALTH,Y04331,45,118.9949934,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,NEWCASTLE HOSPITALS COMMUNITY HEALTH,Y04331,30,72.69091022,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,NEWCASTLE INNER WEST ENH ACCESS HUB,Y07975,1,5.997287243,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,NEWCASTLE INNER WEST ENH ACCESS HUB,Y07975,3,6.538573334,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,NEWCASTLE OUTER WEST PCN HUB,Y08283,12,37.17939228,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,NEWCASTLE OUTER WEST PCN HUB,Y08283,25,56.80856651,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,NEWCASTLE OUTER WEST PCN HUB,Y08283,1,15.78210289,202501,Terbutaline sulphate,0301011V0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,NEWCASTLE OUTER WEST PCN HUB,Y08283,6,17.33419287,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,PONTELAND RD WIC,Y03375,1,1.9824,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,ST OSWALDS PALLIATIVE CARE,Y00505,1,5.997287243,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,DUMMY,-,UNIDENTIFIED DOCTORS,13T998,1,5.997334104,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEACON VIEW MEDICAL CENTRE,A85026,192,795.3672157,202412,Salbutamol,0301011R0,5686
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEACON VIEW MEDICAL CENTRE,A85026,8,63.17850547,202412,Terbutaline sulphate,0301011V0,5686
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEACON VIEW MEDICAL CENTRE,A85026,170,572.7312756,202501,Salbutamol,0301011R0,5708
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEACON VIEW MEDICAL CENTRE,A85026,10,86.85736592,202501,Terbutaline sulphate,0301011V0,5708
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEACON VIEW MEDICAL CENTRE,A85026,149,431.4951606,202502,Salbutamol,0301011R0,5698
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEACON VIEW MEDICAL CENTRE,A85026,7,55.28025717,202502,Terbutaline sulphate,0301011V0,5698
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BENSHAM FAMILY PRACTICE,A85002,171,691.394738,202412,Salbutamol,0301011R0,3902
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BENSHAM FAMILY PRACTICE,A85002,166,578.69975,202501,Salbutamol,0301011R0,3884
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BENSHAM FAMILY PRACTICE,A85002,142,509.4681358,202502,Salbutamol,0301011R0,3875
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEWICK ROAD SURGERY,A85017,180,620.9294249,202412,Salbutamol,0301011R0,8232
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEWICK ROAD SURGERY,A85017,1,7.897313184,202412,Terbutaline sulphate,0301011V0,8232
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEWICK ROAD SURGERY,A85017,180,427.3899381,202501,Salbutamol,0301011R0,8280
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEWICK ROAD SURGERY,A85017,150,339.92202,202502,Salbutamol,0301011R0,8275
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEWICK ROAD SURGERY,A85017,1,7.897179596,202502,Terbutaline sulphate,0301011V0,8275
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,CENTRAL GATESHEAD MEDICAL GROUP,A85019,373,1822.291545,202412,Salbutamol,0301011R0,10617
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,CENTRAL GATESHEAD MEDICAL GROUP,A85019,4,39.47416592,202412,Terbutaline sulphate,0301011V0,10617
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,CENTRAL GATESHEAD MEDICAL GROUP,A85019,399,1471.503295,202501,Salbutamol,0301011R0,10622
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,CENTRAL GATESHEAD MEDICAL GROUP,A85019,5,39.48625724,202501,Terbutaline sulphate,0301011V0,10622
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,CENTRAL GATESHEAD MEDICAL GROUP,A85019,335,1229.747567,202502,Salbutamol,0301011R0,10615
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,CENTRAL GATESHEAD MEDICAL GROUP,A85019,5,47.37067758,202502,Terbutaline sulphate,0301011V0,10615
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL COTTAGE SURGERY,A85007,253,716.8703374,202412,Salbutamol,0301011R0,8643
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL COTTAGE SURGERY,A85007,4,39.47416592,202412,Terbutaline sulphate,0301011V0,8643
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL COTTAGE SURGERY,A85007,273,871.9081054,202501,Salbutamol,0301011R0,8650
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL COTTAGE SURGERY,A85007,2,31.56420579,202501,Terbutaline sulphate,0301011V0,8650
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL COTTAGE SURGERY,A85007,257,931.8339977,202502,Salbutamol,0301011R0,8667
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL COTTAGE SURGERY,A85007,5,47.37067758,202502,Terbutaline sulphate,0301011V0,8667
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL TOWER MEDICAL CENTRE,A85001,182,663.2835295,202412,Salbutamol,0301011R0,7531
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL TOWER MEDICAL CENTRE,A85001,11,149.9497505,202412,Terbutaline sulphate,0301011V0,7531
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL TOWER MEDICAL CENTRE,A85001,226,953.1577285,202501,Salbutamol,0301011R0,7528
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL TOWER MEDICAL CENTRE,A85001,11,165.7182804,202501,Terbutaline sulphate,0301011V0,7528
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL TOWER MEDICAL CENTRE,A85001,186,734.9558502,202502,Salbutamol,0301011R0,7524
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL TOWER MEDICAL CENTRE,A85001,11,126.2928735,202502,Terbutaline sulphate,0301011V0,7524
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,MILLENNIUM FAMILY PRACTICE,A85013,230,812.9996267,202412,Salbutamol,0301011R0,3940
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,MILLENNIUM FAMILY PRACTICE,A85013,7,71.05101866,202412,Terbutaline sulphate,0301011V0,3940
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,MILLENNIUM FAMILY PRACTICE,A85013,215,634.7328205,202501,Salbutamol,0301011R0,3937
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,MILLENNIUM FAMILY PRACTICE,A85013,7,71.05046302,202501,Terbutaline sulphate,0301011V0,3937
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,MILLENNIUM FAMILY PRACTICE,A85013,144,413.9460035,202502,Salbutamol,0301011R0,3916
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,MILLENNIUM FAMILY PRACTICE,A85013,6,47.38307758,202502,Terbutaline sulphate,0301011V0,3916
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,600,1823.74286,202412,Salbutamol,0301011R0,12145
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,9,86.84564503,202412,Terbutaline sulphate,0301011V0,12145
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,595,1912.968482,202501,Salbutamol,0301011R0,12139
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,8,78.94771447,202501,Terbutaline sulphate,0301011V0,12139
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,461,1657.981068,202502,Salbutamol,0301011R0,12150
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,8,71.06221636,202502,Terbutaline sulphate,0301011V0,12150
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,CROWHALL MEDICAL CENTRE,A85009,274,1066.699027,202412,Salbutamol,0301011R0,6447
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,CROWHALL MEDICAL CENTRE,A85009,7,78.93593184,202412,Terbutaline sulphate,0301011V0,6447
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,CROWHALL MEDICAL CENTRE,A85009,319,1229.344662,202501,Salbutamol,0301011R0,6459
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,CROWHALL MEDICAL CENTRE,A85009,13,165.7430804,202501,Terbutaline sulphate,0301011V0,6459
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,CROWHALL MEDICAL CENTRE,A85009,272,1045.419353,202502,Salbutamol,0301011R0,6448
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,CROWHALL MEDICAL CENTRE,A85009,12,142.0748327,202502,Terbutaline sulphate,0301011V0,6448
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,LONGRIGG MEDICAL CENTRE,A85004,442,1696.37776,202412,Salbutamol,0301011R0,10236
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,LONGRIGG MEDICAL CENTRE,A85004,8,78.94833184,202412,Terbutaline sulphate,0301011V0,10236
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,LONGRIGG MEDICAL CENTRE,A85004,463,1723.56938,202501,Salbutamol,0301011R0,10207
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,LONGRIGG MEDICAL CENTRE,A85004,11,94.75461737,202501,Terbutaline sulphate,0301011V0,10207
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,LONGRIGG MEDICAL CENTRE,A85004,364,1263.214916,202502,Salbutamol,0301011R0,10202
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,LONGRIGG MEDICAL CENTRE,A85004,2,15.79435919,202502,Terbutaline sulphate,0301011V0,10202
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,PELAW MEDICAL PRACTICE,A85611,176,423.2389934,202412,Salbutamol,0301011R0,5479
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,PELAW MEDICAL PRACTICE,A85611,2,15.79462637,202412,Terbutaline sulphate,0301011V0,5479
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,PELAW MEDICAL PRACTICE,A85611,160,409.2276923,202501,Salbutamol,0301011R0,5498
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,PELAW MEDICAL PRACTICE,A85611,3,23.69175434,202501,Terbutaline sulphate,0301011V0,5498
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,PELAW MEDICAL PRACTICE,A85611,148,371.4821806,202502,Salbutamol,0301011R0,5511
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,PELAW MEDICAL PRACTICE,A85611,4,31.58871838,202502,Terbutaline sulphate,0301011V0,5511
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,ST. ALBANS MEDICAL GROUP,A85011,371,1634.675411,202412,Salbutamol,0301011R0,7318
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,ST. ALBANS MEDICAL GROUP,A85011,4,47.35907911,202412,Terbutaline sulphate,0301011V0,7318
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,ST. ALBANS MEDICAL GROUP,A85011,355,1328.200633,202501,Salbutamol,0301011R0,7289
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,ST. ALBANS MEDICAL GROUP,A85011,8,78.94771447,202501,Terbutaline sulphate,0301011V0,7289
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,ST. ALBANS MEDICAL GROUP,A85011,332,1195.937833,202502,Salbutamol,0301011R0,7289
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD EAST PCN,U13720,ST. ALBANS MEDICAL GROUP,A85011,5,47.37067758,202502,Terbutaline sulphate,0301011V0,7289
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),13T00,GATESHEAD INNER WEST PCN,U33691,CHAINBRIDGE MEDICAL PARTNERSHIP,A85010,332,1191.989827,202412,Salbutamol,0301011R0,11501
