date,sicbl,pcn,pcn_code,practice,practice_code,list_size,antidepressant_items,antidepressant_items_per_patient,antidepressant_patients,hrt_items,hrt_items_per_patient,hrt_patients,pct_patients_on_hrt,imd_score
202401,00L,CRAMLINGTON SEATON VALLEY PCN,U24977,VILLAGE MEDICAL GROUP,A84030,3154,259,82.11794547,173,58,18.38934686,32,1,20.6
202402,00L,CRAMLINGTON SEATON VALLEY PCN,U24977,VILLAGE MEDICAL GROUP,A84030,3178,250,78.66582756,167,76,23.91441158,42,1.3,20.6
202403,00L,CRAMLINGTON SEATON VALLEY PCN,U24977,VILLAGE MEDICAL GROUP,A84030,3199,272,85.0265708,181,72,22.50703345,40,1.3,20.6
202404,00L,CRAMLINGTON SEATON VALLEY PCN,U24977,VILLAGE MEDICAL GROUP,A84030,3216,278,86.44278607,185,65,20.21144279,36,1.1,20.6
202405,00L,CRAMLINGTON SEATON VALLEY PCN,U24977,VILLAGE MEDICAL GROUP,A84030,3243,271,83.56460068,181,66,20.35152636,37,1.1,20.6
202406,00L,CRAMLINGTON SEATON VALLEY PCN,U24977,VILLAGE MEDICAL GROUP,A84030,3267,283,86.6238139,189,87,26.62993572,48,1.5,20.6
202407,00L,CRAMLINGTON SEATON VALLEY PCN,U24977,VILLAGE MEDICAL GROUP,A84030,3289,302,91.82122226,201,70,21.28306476,39,1.2,20.6
202408,00L,CRAMLINGTON SEATON VALLEY PCN,U24977,VILLAGE MEDICAL GROUP,A84030,3309,264,79.7824116,176,85,25.68751889,47,1.4,20.6
202409,00L,CRAMLINGTON SEATON VALLEY PCN,U24977,VILLAGE MEDICAL GROUP,A84030,3322,298,89.70499699,199,69,20.77062011,38,1.1,20.6
202410,00L,CRAMLINGTON SEATON VALLEY PCN,U24977,VILLAGE MEDICAL GROUP,A84030,3341,282,84.40586651,188,75,22.44836875,42,1.3,20.6
202411,00L,CRAMLINGTON SEATON VALLEY PCN,U24977,VILLAGE MEDICAL GROUP,A84030,3358,267,79.51161406,178,82,24.4192972,46,1.4,20.6
202412,00L,CRAMLINGTON SEATON VALLEY PCN,U24977,VILLAGE MEDICAL GROUP,A84030,3370,281,83.38278932,187,63,18.69436202,35,1,20.6
202501,00L,CRAMLINGTON SEATON VALLEY PCN,U24977,VILLAGE MEDICAL GROUP,A84030,3377,281,83.20994966,187,87,25.7625111,48,1.4,20.6
202301,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2736,185,67.61695906,123,35,12.79239766,19,0.7,19.56
202302,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2738,199,72.6807889,133,25,9.130752374,14,0.5,19.56
202303,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2739,185,67.54289887,123,53,19.35012778,29,1.1,19.56
202304,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2742,173,63.09263311,115,26,9.482129832,14,0.5,19.56
202305,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2742,176,64.18672502,117,31,11.30561634,17,0.6,19.56
202306,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2739,173,63.16173786,115,35,12.77838627,19,0.7,19.56
202307,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2738,154,56.24543462,103,25,9.130752374,14,0.5,19.56
202308,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2738,168,61.35865595,112,31,11.32213294,17,0.6,19.56
202309,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2741,167,60.9266691,111,28,10.21524991,16,0.6,19.56
202310,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2742,184,67.10430343,123,25,9.117432531,14,0.5,19.56
202311,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2740,170,62.04379562,113,33,12.04379562,18,0.7,19.56
202312,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2736,186,67.98245614,124,22,8.040935673,12,0.4,19.56
202401,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2738,192,70.12417823,128,25,9.130752374,14,0.5,19.56
202402,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2742,197,71.84536834,131,28,10.21152443,16,0.6,19.56
202403,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2746,179,65.18572469,119,29,10.56081573,16,0.6,19.56
202404,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2741,196,71.50674936,131,35,12.76906239,19,0.7,19.56
202405,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2749,198,72.02619134,132,38,13.82320844,21,0.8,19.56
202406,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2744,195,71.06413994,130,21,7.653061224,12,0.4,19.56
202407,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2743,199,72.54830478,133,28,10.20780168,16,0.6,19.56
202408,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2750,198,72,132,26,9.454545455,14,0.5,19.56
202409,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2750,191,69.45454545,127,29,10.54545455,16,0.6,19.56
202410,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2756,202,73.2946299,135,46,16.69085631,26,0.9,19.56
202411,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2757,208,75.44432354,139,24,8.705114255,13,0.5,19.56
202412,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2755,189,68.60254083,126,21,7.622504537,12,0.4,19.56
202501,00L,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,A84026,2755,201,72.95825771,134,33,11.97822142,18,0.7,19.56
202301,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2437,161,66.06483381,107,63,25.85145671,35,1.4,14.55
202302,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2438,153,62.75635767,102,65,26.6611977,36,1.5,14.55
202303,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2441,167,68.41458419,111,68,27.85743548,38,1.6,14.55
202304,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2452,147,59.95106036,98,67,27.32463295,37,1.5,14.55
202305,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2455,182,74.13441955,121,87,35.43788187,48,2,14.55
202306,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2452,164,66.88417618,109,57,23.24632953,32,1.3,14.55
202307,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2453,187,76.23318386,125,77,31.39013453,43,1.8,14.55
202308,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2453,168,68.48756625,112,76,30.98247044,42,1.7,14.55
202309,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2478,171,69.00726392,114,61,24.61662631,34,1.4,14.55
202310,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2492,164,65.8105939,109,75,30.09630819,42,1.7,14.55
202311,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2502,194,77.53796962,129,73,29.17665867,41,1.6,14.55
202312,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2505,153,61.07784431,102,77,30.73852295,43,1.7,14.55
202401,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2509,170,67.75607812,113,67,26.70386608,37,1.5,14.55
202402,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2517,159,63.170441,106,78,30.98927294,43,1.7,14.55
202403,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2521,137,54.34351448,91,48,19.04006347,27,1.1,14.55
202404,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2532,229,90.44233807,153,105,41.46919431,58,2.3,14.55
202405,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2540,179,70.47244094,119,75,29.52755906,42,1.7,14.55
202406,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2545,180,70.72691552,120,74,29.07662083,41,1.6,14.55
202407,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2543,186,73.14195832,124,87,34.21156115,48,1.9,14.55
202408,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2554,196,76.74236492,131,88,34.45575568,49,1.9,14.55
202409,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2561,185,72.23740726,123,75,29.28543538,42,1.6,14.55
202410,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2566,169,65.86126267,113,88,34.29462198,49,1.9,14.55
202411,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2572,166,64.54121306,111,64,24.88335925,36,1.4,14.55
202412,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2578,185,71.76105508,123,82,31.80760279,46,1.8,14.55
202501,00L,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,A84011,2587,194,74.9903363,129,101,39.04136065,56,2.2,14.55
202301,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1427,111,77.78556412,74,29,20.32235459,16,1.1,14.02
202302,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1431,110,76.86932215,73,32,22.36198463,18,1.3,14.02
202303,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1433,121,84.43824145,81,31,21.63293789,17,1.2,14.02
202304,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1436,98,68.24512535,65,28,19.49860724,16,1.1,14.02
202305,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1434,111,77.40585774,74,29,20.22315202,16,1.1,14.02
202306,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1437,116,80.72372999,77,32,22.26861517,18,1.3,14.02
202307,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1442,109,75.58945908,73,38,26.35228849,21,1.5,14.02
202308,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1442,138,95.70041609,92,39,27.04576976,22,1.5,14.02
202309,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1437,116,80.72372999,77,46,32.01113431,26,1.8,14.02
202310,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1438,124,86.23087622,83,40,27.81641168,22,1.5,14.02
202311,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1443,113,78.30907831,75,37,25.64102564,21,1.5,14.02
202312,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1445,113,78.20069204,75,35,24.22145329,19,1.3,14.02
202401,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1443,134,92.86209286,89,43,29.7990298,24,1.7,14.02
202402,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1445,117,80.96885813,78,40,27.6816609,22,1.5,14.02
202403,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1446,110,76.07192254,73,30,20.74688797,17,1.2,14.02
202404,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1446,124,85.7538036,83,42,29.04564315,23,1.6,14.02
202405,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1450,120,82.75862069,80,42,28.96551724,23,1.6,14.02
202406,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1451,101,69.60716747,67,29,19.9862164,16,1.1,14.02
202407,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1448,124,85.63535912,83,38,26.24309392,21,1.5,14.02
202408,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1450,72,49.65517241,48,16,11.03448276,9,0.6,14.02
202409,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1455,137,94.1580756,91,51,35.05154639,28,1.9,14.02
202410,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1457,108,74.12491421,72,31,21.27659574,17,1.2,14.02
202411,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1452,69,47.52066116,46,11,7.575757576,6,0.4,14.02
202412,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1450,96,66.20689655,64,34,23.44827586,19,1.3,14.02
202501,00L,WELL UP NORTH PCN,U25545,WOOLER HEALTH,A84604,1457,146,100.2059025,97,45,30.88538092,25,1.7,14.02
202301,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,908,123,135.4625551,82,9,9.911894273,5,0.6,26.9
202302,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,923,121,131.0942579,81,16,17.3347779,9,1,26.9
202303,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,928,113,121.7672414,75,13,14.00862069,7,0.8,26.9
202304,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,933,108,115.755627,72,13,13.9335477,7,0.8,26.9
202305,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,935,110,117.6470588,73,15,16.04278075,8,0.9,26.9
202306,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,936,118,126.0683761,79,13,13.88888889,7,0.7,26.9
202307,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,936,118,126.0683761,79,15,16.02564103,8,0.9,26.9
202308,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,936,104,111.1111111,69,8,8.547008547,4,0.4,26.9
202309,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,941,121,128.58661,81,8,8.501594049,4,0.4,26.9
202310,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,943,116,123.0116649,77,10,10.60445387,6,0.6,26.9
202311,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,950,133,140,89,13,13.68421053,7,0.7,26.9
202312,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,953,117,122.7701994,78,11,11.54249738,6,0.6,26.9
202401,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,958,128,133.611691,85,10,10.43841336,6,0.6,26.9
202402,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,962,112,116.4241164,75,9,9.355509356,5,0.5,26.9
202403,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,968,159,164.2561983,106,15,15.49586777,8,0.8,26.9
202404,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,970,148,152.5773196,99,13,13.40206186,7,0.7,26.9
202405,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,977,135,138.1780962,90,16,16.37666325,9,0.9,26.9
202406,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,984,146,148.3739837,97,14,14.22764228,8,0.8,26.9
202407,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,988,145,146.7611336,97,11,11.13360324,6,0.6,26.9
202408,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,996,128,128.5140562,85,11,11.04417671,6,0.6,26.9
202409,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,1002,137,136.7265469,91,18,17.96407186,10,1,26.9
202410,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,1007,133,132.0754717,89,13,12.90963257,7,0.7,26.9
202411,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,1014,126,124.260355,84,16,15.7790927,9,0.9,26.9
202412,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,1013,139,137.2161895,93,13,12.83316881,7,0.7,26.9
202501,00N,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,A88010,1014,135,133.1360947,90,11,10.84812623,6,0.6,26.9
202301,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5737,663,115.5656266,442,109,18.99947708,61,1.1,30.07
202302,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5733,565,98.55224141,377,94,16.39630211,52,0.9,30.07
202303,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5733,652,113.7275423,435,107,18.66387581,59,1,30.07
202304,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5727,646,112.7990222,431,122,21.30260171,68,1.2,30.07
202305,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5733,621,108.3202512,414,122,21.28030699,68,1.2,30.07
202306,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5739,647,112.7374107,431,115,20.0383342,64,1.1,30.07
202307,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5745,697,121.3228895,465,110,19.14708442,61,1.1,30.07
202308,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5745,709,123.4116623,473,120,20.88772846,67,1.2,30.07
202309,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5754,685,119.047619,457,101,17.5530066,56,1,30.07
202310,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5747,690,120.0626414,460,130,22.62049765,72,1.3,30.07
202311,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5738,640,111.5371209,427,95,16.55629139,53,0.9,30.07
202312,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5738,647,112.7570582,431,122,21.26176368,68,1.2,30.07
202401,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5745,678,118.0156658,452,119,20.71366406,66,1.1,30.07
202402,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5746,627,109.1193874,418,110,19.14375218,61,1.1,30.07
202403,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5747,706,122.8467026,471,110,19.14042109,61,1.1,30.07
202404,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5745,661,115.0565709,441,126,21.93211488,70,1.2,30.07
202405,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5736,691,120.4672245,461,121,21.09483961,67,1.2,30.07
202406,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5747,697,121.2806682,465,109,18.96641726,61,1.1,30.07
202407,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5742,712,123.9986068,475,114,19.85370951,63,1.1,30.07
202408,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5741,757,131.8585612,505,124,21.59902456,69,1.2,30.07
202409,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5728,673,117.4930168,449,109,19.02932961,61,1.1,30.07
202410,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5725,718,125.4148472,479,119,20.7860262,66,1.2,30.07
202411,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5728,710,123.952514,473,142,24.79050279,79,1.4,30.07
202412,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5730,759,132.460733,506,111,19.37172775,62,1.1,30.07
202501,00N,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,A88013,5749,776,134.9799965,517,118,20.52530875,66,1.1,30.07
202301,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2478,183,73.84987893,122,62,25.02017756,34,1.4,41.33
202302,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2484,176,70.85346216,117,60,24.15458937,33,1.3,41.33
202303,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2489,241,96.82603455,161,62,24.90960225,34,1.4,41.33
202304,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2492,198,79.45425361,132,61,24.47833066,34,1.4,41.33
202305,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2502,215,85.931255,143,77,30.7753797,43,1.7,41.33
202306,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2508,208,82.93460925,139,64,25.51834131,36,1.4,41.33
202307,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2515,210,83.49900596,140,78,31.0139165,43,1.7,41.33
202308,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2515,198,78.72763419,132,71,28.2306163,39,1.6,41.33
202309,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2522,202,80.09516257,135,63,24.98017446,35,1.4,41.33
202310,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2524,215,85.1822504,143,73,28.92234548,41,1.6,41.33
202311,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2510,222,88.44621514,148,78,31.07569721,43,1.7,41.33
202312,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2503,222,88.69356772,148,69,27.5669197,38,1.5,41.33
202401,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2488,228,91.63987138,152,77,30.94855305,43,1.7,41.33
202402,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2475,209,84.44444444,139,63,25.45454545,35,1.4,41.33
202403,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2465,201,81.54158215,134,78,31.64300203,43,1.7,41.33
202404,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2457,206,83.84208384,137,63,25.64102564,35,1.4,41.33
202405,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2465,227,92.08924949,151,69,27.99188641,38,1.5,41.33
202406,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2466,196,79.48094079,131,72,29.19708029,40,1.6,41.33
202407,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2473,233,94.21754953,155,73,29.51880307,41,1.7,41.33
202408,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2481,227,91.49536477,151,74,29.82668279,41,1.7,41.33
202409,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2489,219,87.98714343,146,74,29.73081559,41,1.6,41.33
202410,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2487,221,88.86208283,147,78,31.36308806,43,1.7,41.33
202411,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2491,230,92.33239663,153,72,28.9040546,40,1.6,41.33
202412,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2492,228,91.49277689,152,79,31.70144462,44,1.8,41.33
202501,00N,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,A88016,2500,221,88.4,147,82,32.8,46,1.8,41.33
202301,00N,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,A88009,1877,176,93.76664891,117,41,21.84336708,23,1.2,41.33
202302,00N,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,A88009,1868,146,78.15845824,97,39,20.87794433,22,1.2,41.33
202303,00N,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,A88009,1853,188,101.4570966,125,43,23.20561252,24,1.3,41.33
202304,00N,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,A88009,1849,159,85.99242834,106,41,22.17414819,23,1.2,41.33
202305,00N,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,A88009,1843,179,97.12425393,119,56,30.38524145,31,1.7,41.33
202306,00N,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,A88009,1839,181,98.42305601,121,29,15.76943991,16,0.9,41.33
202307,00N,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,A88009,1837,165,89.82035928,110,45,24.49646162,25,1.4,41.33
202308,00N,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,A88009,1837,159,86.5541644,106,46,25.04082744,26,1.4,41.33
202309,00N,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,A88009,1827,162,88.66995074,108,45,24.63054187,25,1.4,41.33
202310,00N,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,A88009,1828,163,89.16849015,109,54,29.5404814,30,1.6,41.33
202311,00N,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,A88009,1829,180,98.41443412,120,52,28.43083652,29,1.6,41.33
202312,00N,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,A88009,1837,157,85.46543277,105,45,24.49646162,25,1.4,41.33
202401,00N,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,A88009,1840,169,91.84782609,113,50,27.17391304,28,1.5,41.33
