Year Month,Country,BNF Section plus Code,BNF Chemical Substance plus Code,Items,Actual Cost,ADQ Usage,DDD Usage,List Size
202406,ENGLAND,Antibacterial drugs (0501),Aminosalicylic acid (0501090A0),8,3577.73124365472,,29.499999882,63461680
202406,ENGLAND,Antibacterial drugs (0501),Ethambutol hydrochloride (0501090H0),127,4621.71298103914,1828.99999712,1828.99999712,63461680
202406,ENGLAND,Antibacterial drugs (0501),Isoniazid (0501090K0),262,36827.2477102927,5551.666659934,5551.666659934,63461680
202406,ENGLAND,Antibacterial drugs (0501),Pyrazinamide (0501090N0),13,759.7412,189.333333144,189.333333144,63461680
202406,ENGLAND,Antibacterial drugs (0501),Rifabutin (0501090Q0),20,1883.64420472771,314,628,63461680
202406,ENGLAND,Antibacterial drugs (0501),Rifampicin (0501090R0),1138,70430.6907319643,35336.183325644,35336.183325644,63461680
202406,ENGLAND,Antibacterial drugs (0501),Rifampicin combined preparations (0501090S0),95,2883.45552011744,2936.499999832,,63461680
202406,ENGLAND,Antibacterial drugs (0501),Dapsone (0501100H0),1910,24412.3465809483,98061,98061,63461680
202406,ENGLAND,Antibacterial drugs (0501),Metronidazole (0501110C0),93992,241941.823845561,,305915.22666703,63461680
202406,ENGLAND,Antibacterial drugs (0501),Tinidazole (0501110G0),1,732.199139512867,4,2,63461680
202406,ENGLAND,Antibacterial drugs (0501),Ciprofloxacin (0501120L0),25672,82318.9839558761,322151.999635359,241614,63461680
202406,ENGLAND,Antibacterial drugs (0501),Ofloxacin (0501120P0),3721,129177.111701498,63394,63394,63461680
202406,ENGLAND,Antibacterial drugs (0501),Levofloxacin (0501120X0),2409,48741.7701018993,61644,30822,63461680
202406,ENGLAND,Antibacterial drugs (0501),Moxifloxacin (0501120Y0),277,8196.94410859972,,3924,63461680
202406,ENGLAND,Antibacterial drugs (0501),Methenamine hippurate (0501130H0),38767,557519.647081553,,1116458,63461680
202406,ENGLAND,Antibacterial drugs (0501),Nitrofurantoin (0501130R0),301875,2409714.26766836,1672448.8,1672448.8,63461680
202406,ENGLAND,Antibacterial drugs (0501),Fosfomycin calcium (0501130S0),1,145.5124,,4.99999998,63461680
202407,ENGLAND,Antibacterial drugs (0501),Benzylpenicillin sodium (Penicillin G) (0501011J0),17,79.7862057582778,16,5.333333317,63480506
202407,ENGLAND,Antibacterial drugs (0501),Phenoxymethylpenicillin (Penicillin V) (0501011P0),206656,903274.961925678,2600764,1300382,63480506
202407,ENGLAND,Antibacterial drugs (0501),Flucloxacillin sodium (0501012G0),355014,767824.569673889,4819835.75,2409967.8751978,63480506
202407,ENGLAND,Antibacterial drugs (0501),Amoxicillin (0501013B0),676303,1023488.41380409,7728219.64649136,3864109.82340501,63480506
202407,ENGLAND,Antibacterial drugs (0501),Amoxicillin sodium (0501013C0),6,235.234642071522,,34.499999862,63480506
202407,ENGLAND,Antibacterial drugs (0501),Ampicillin (0501013E0),10,403.601516091593,98.5,50.08333333,63480506
202407,ENGLAND,Antibacterial drugs (0501),Co-amoxiclav (Amoxicillin/clavulanic acid) (0501013K0),115586,339593.886730022,689093.999310906,772666.565043447,63480506
202407,ENGLAND,Antibacterial drugs (0501),Co-fluampicil(Flucloxacillin/ampicillin) (0501013L0),1,39.2534398404767,14,,63480506
202407,ENGLAND,Antibacterial drugs (0501),Piperacillin sodium/tazobactam sodium (0501014S0),2,409.6248,,8.57142858,63480506
202407,ENGLAND,Antibacterial drugs (0501),Pivmecillinam hydrochloride (0501015P0),30515,260907.438737242,,169179.333164154,63480506
202407,ENGLAND,Antibacterial drugs (0501),Cefaclor (0501021A0),263,4235.61750321259,4285.83332335,3214.375,63480506
202407,ENGLAND,Antibacterial drugs (0501),Cefadroxil (0501021B0),35,864.382359322454,406,203,63480506
202407,ENGLAND,Antibacterial drugs (0501),Cefixime (0501021C0),56,2358.61347165273,1318,659,63480506
202407,ENGLAND,Antibacterial drugs (0501),Cefotaxime sodium (0501021D0),1,5.61519614712851,,0.25,63480506
202407,ENGLAND,Antibacterial drugs (0501),Ceftriaxone sodium (0501021G0),74,3653.35474697958,,194.25,63480506
202407,ENGLAND,Antibacterial drugs (0501),Ceftazidime pentahydrate (0501021H0),9,621.006581723944,,69.5,63480506
202407,ENGLAND,Antibacterial drugs (0501),Cefuroxime sodium (0501021J0),4,352.376949478306,,36.75,63480506
202407,ENGLAND,Antibacterial drugs (0501),Cefuroxime axetil (0501021K0),170,3677.52938920507,2959,2959,63480506
202407,ENGLAND,Antibacterial drugs (0501),Cefalexin (0501021L0),76225,203086.78364309,655684.25,327842.125,63480506
202407,ENGLAND,Antibacterial drugs (0501),Cefradine (0501021M0),969,19516.5315647851,14002.75,7001.375,63480506
202407,ENGLAND,Antibacterial drugs (0501),Meropenem (0501022A0),10,5095.55314220368,,76.333333177,63480506
202407,ENGLAND,Antibacterial drugs (0501),Ertapenem sodium (0501022B0),3,451.061682142386,,15,63480506
202407,ENGLAND,Antibacterial drugs (0501),Aztreonam (0501023A0),1,2181.5548,,27.999999972,63480506
202407,ENGLAND,Antibacterial drugs (0501),Demeclocycline hydrochloride (0501030F0),452,251489.025852047,6690.5,6690.5,63480506
202407,ENGLAND,Antibacterial drugs (0501),Doxycycline hyclate (0501030I0),311515,504139.880510265,4146180.5,4146180.5,63480506
202407,ENGLAND,Antibacterial drugs (0501),Lymecycline (0501030L0),75135,427387.494487066,1793778.5,2439538.76,63480506
202407,ENGLAND,Antibacterial drugs (0501),Minocycline hydrochloride (0501030P0),785,12132.1860525509,30499.5,15249.75,63480506
202407,ENGLAND,Antibacterial drugs (0501),Oxytetracycline (0501030T0),13304,169750.108904607,322899,322899,63480506
202407,ENGLAND,Antibacterial drugs (0501),Tetracycline (0501030V0),1499,75197.9663487923,27282.5,27282.5,63480506
202407,ENGLAND,Antibacterial drugs (0501),Doxycycline monohydrate (0501030Z0),5271,81332.9679743128,99394.6,99394.6,63480506
202407,ENGLAND,Antibacterial drugs (0501),Amikacin (0501040C0),1,9.18176254630381,,0.5,63480506
202407,ENGLAND,Antibacterial drugs (0501),Gentamicin sulfate (0501040H0),232,11448.2336178795,,2730.56249723,63480506
202407,ENGLAND,Antibacterial drugs (0501),Tobramycin (0501040U0),57,54952.7853717873,,2693.666666325,63480506
202407,ENGLAND,Antibacterial drugs (0501),Azithromycin (0501050A0),75053,466447.991910838,550149.94,916916.566153959,63480506
202407,ENGLAND,Antibacterial drugs (0501),Clarithromycin (0501050B0),163420,829752.38445856,2056925.5,2056932.5,63480506
202407,ENGLAND,Antibacterial drugs (0501),Erythromycin (0501050C0),25296,1189047.93394881,398152.5,398152.5,63480506
202407,ENGLAND,Antibacterial drugs (0501),Erythromycin ethylsuccinate (0501050H0),14532,216241.317279446,115138.5,57569.25,63480506
202407,ENGLAND,Antibacterial drugs (0501),Erythromycin stearate (0501050N0),733,7919.27378824194,11338.5,11338.5,63480506
202407,ENGLAND,Antibacterial drugs (0501),Clindamycin hydrochloride (0501060D0),8009,104527.398634436,130416.46666662,65208.23333436,63480506
202407,ENGLAND,Antibacterial drugs (0501),Fidaxomicin (0501070AC),132,180099.446904747,,1346.5,63480506
202407,ENGLAND,Antibacterial drugs (0501),Fosfomycin trometamol (0501070AE),15731,104472.263867787,,22665,63480506
202407,ENGLAND,Antibacterial drugs (0501),Chloramphenicol (0501070F0),3,817.0672,10.83333329,10.83333329,63480506
202407,ENGLAND,Antibacterial drugs (0501),Colistimethate sodium (0501070I0),2706,499156.150720885,,30645.222166981,63480506
202407,ENGLAND,Antibacterial drugs (0501),Fusidic acid (0501070M0),9,517.827853909412,134.99999865,134.99999865,63480506
202407,ENGLAND,Antibacterial drugs (0501),Sodium fusidate (0501070N0),95,4790.96242190273,1534.333327196,1534.33341005,63480506
202407,ENGLAND,Antibacterial drugs (0501),Teicoplanin (0501070T0),25,1622.74059406849,,228.5,63480506
202407,ENGLAND,Antibacterial drugs (0501),Vancomycin hydrochloride (0501070U0),974,193060.283986229,11102.75,2785.6250002,63480506
202407,ENGLAND,Antibacterial drugs (0501),Linezolid (0501070W0),134,82165.7692548255,,1187.4999991,63480506
202407,ENGLAND,Antibacterial drugs (0501),Rifaximin (0501070X0),10953,1955185.45669846,,388318.000137582,63480506
202407,ENGLAND,Antibacterial drugs (0501),Co-trimoxazole(Trimethoprim/sulfamethoxazole) (0501080D0),23714,68028.1560283712,188140,,63480506
202407,ENGLAND,Antibacterial drugs (0501),Sulfadiazine (0501080J0),13,6370.0812,,751.666666366,63480506
202407,ENGLAND,Antibacterial drugs (0501),Trimethoprim (0501080W0),137444,278377.002785456,852754.025,852754.025,63480506
202407,ENGLAND,Antibacterial drugs (0501),Aminosalicylic acid (0501090A0),1,588.41498602644,,4.99999998,63480506
202407,ENGLAND,Antibacterial drugs (0501),Ethambutol hydrochloride (0501090H0),122,4266.98278241858,1943.33333061,1943.33333061,63480506
202407,ENGLAND,Antibacterial drugs (0501),Isoniazid (0501090K0),254,42037.0095468694,4758.333327399,4758.333327399,63480506
202407,ENGLAND,Antibacterial drugs (0501),Pyrazinamide (0501090N0),3,430.1172,107.333333226,107.333333226,63480506
202407,ENGLAND,Antibacterial drugs (0501),Rifabutin (0501090Q0),24,2389.97782378894,403,806,63480506
202407,ENGLAND,Antibacterial drugs (0501),Rifampicin (0501090R0),1230,71752.8831399904,37420.683324534,37420.683324534,63480506
202407,ENGLAND,Antibacterial drugs (0501),Rifampicin combined preparations (0501090S0),94,3015.28735459474,2626.399999804,,63480506
202407,ENGLAND,Antibacterial drugs (0501),Clofazimine (0501100C0),3,794.7272,212,212,63480506
202407,ENGLAND,Antibacterial drugs (0501),Dapsone (0501100H0),2055,25891.2839884792,104607,104607,63480506
202407,ENGLAND,Antibacterial drugs (0501),Metronidazole (0501110C0),102149,270216.426003216,,332767.45333384,63480506
202407,ENGLAND,Antibacterial drugs (0501),Ciprofloxacin (0501120L0),27767,89515.9414364435,347442.466278759,260581.85,63480506
202407,ENGLAND,Antibacterial drugs (0501),Ofloxacin (0501120P0),3915,141207.901490952,65897,65897,63480506
202407,ENGLAND,Antibacterial drugs (0501),Levofloxacin (0501120X0),2565,44417.1545025856,65712,32856,63480506
202407,ENGLAND,Antibacterial drugs (0501),Moxifloxacin (0501120Y0),298,9158.21093517607,,4391,63480506
202407,ENGLAND,Antibacterial drugs (0501),Methenamine hippurate (0501130H0),43679,573213.877712987,,1248359.5,63480506
202407,ENGLAND,Antibacterial drugs (0501),Nitrofurantoin (0501130R0),333379,2615158.94877852,1831782.275,1831782.275,63480506
202407,ENGLAND,Antibacterial drugs (0501),Fosfomycin calcium (0501130S0),1,840.0124,,37.333333184,63480506
202408,ENGLAND,Antibacterial drugs (0501),Benzylpenicillin sodium (Penicillin G) (0501011J0),14,65.1118906230123,12,3.999999985,63531644
202408,ENGLAND,Antibacterial drugs (0501),Phenoxymethylpenicillin (Penicillin V) (0501011P0),148904,599673.926337588,2028605.5,1014302.75,63531644
202408,ENGLAND,Antibacterial drugs (0501),Flucloxacillin sodium (0501012G0),344128,729339.793257218,4667069,2333610.0002085,63531644
202408,ENGLAND,Antibacterial drugs (0501),Flucloxacillin magnesium (0501012H0),2,13.7622768149214,25,12.5,63531644
202408,ENGLAND,Antibacterial drugs (0501),Amoxicillin (0501013B0),520270,715602.825015617,6066182.31920927,3033091.1597976,63531644
202408,ENGLAND,Antibacterial drugs (0501),Amoxicillin sodium (0501013C0),5,175.742097691235,,23.666666593,63531644
202408,ENGLAND,Antibacterial drugs (0501),Ampicillin (0501013E0),7,192.59935142383,72,36,63531644
202408,ENGLAND,Antibacterial drugs (0501),Co-amoxiclav (Amoxicillin/clavulanic acid) (0501013K0),106770,407138.88838177,643792.666022874,717811.081870727,63531644
202408,ENGLAND,Antibacterial drugs (0501),Co-fluampicil(Flucloxacillin/ampicillin) (0501013L0),1,19.6830792799018,7,,63531644
202408,ENGLAND,Antibacterial drugs (0501),Piperacillin sodium/tazobactam sodium (0501014S0),3,2694.0372,,50.857142908,63531644
202408,ENGLAND,Antibacterial drugs (0501),Pivmecillinam hydrochloride (0501015P0),29955,254758.345311879,,165251.666501415,63531644
202408,ENGLAND,Antibacterial drugs (0501),Cefaclor (0501021A0),229,3127.99023866922,3274.333324872,2455.75,63531644
202408,ENGLAND,Antibacterial drugs (0501),Cefadroxil (0501021B0),32,563.4896341162,265.5,132.75,63531644
202408,ENGLAND,Antibacterial drugs (0501),Cefixime (0501021C0),65,2357.61745644475,1313,656.5,63531644
202408,ENGLAND,Antibacterial drugs (0501),Cefotaxime sodium (0501021D0),1,3.11102330106159,,0.25,63531644
202408,ENGLAND,Antibacterial drugs (0501),Ceftriaxone sodium (0501021G0),38,1181.1970379536,,64,63531644
202408,ENGLAND,Antibacterial drugs (0501),Ceftazidime pentahydrate (0501021H0),9,305.392664780958,,57.75,63531644
202408,ENGLAND,Antibacterial drugs (0501),Cefuroxime sodium (0501021J0),4,335.407229535717,,35.25,63531644
202408,ENGLAND,Antibacterial drugs (0501),Cefuroxime axetil (0501021K0),215,4276.28855537508,3435.25,3435.25,63531644
202408,ENGLAND,Antibacterial drugs (0501),Cefalexin (0501021L0),72739,188315.53587216,627120.25,313560.125,63531644
202408,ENGLAND,Antibacterial drugs (0501),Cefradine (0501021M0),928,19654.1722318032,14403,7201.5,63531644
202408,ENGLAND,Antibacterial drugs (0501),Meropenem (0501022A0),11,6124.43821867529,,91.666666486,63531644
202408,ENGLAND,Antibacterial drugs (0501),Ertapenem sodium (0501022B0),4,661.557560320176,,22,63531644
202408,ENGLAND,Antibacterial drugs (0501),Demeclocycline hydrochloride (0501030F0),421,211521.492532251,5556.25,5556.25,63531644
202408,ENGLAND,Antibacterial drugs (0501),Doxycycline hyclate (0501030I0),252456,391260.484174334,3586880,3586880,63531644
202408,ENGLAND,Antibacterial drugs (0501),Lymecycline (0501030L0),70809,402597.44660231,1694805,2304934.8,63531644
202408,ENGLAND,Antibacterial drugs (0501),Minocycline hydrochloride (0501030P0),746,11561.3518516718,29578,14789,63531644
202408,ENGLAND,Antibacterial drugs (0501),Oxytetracycline (0501030T0),12588,815968.240599485,310232.75,310232.75,63531644
202408,ENGLAND,Antibacterial drugs (0501),Tetracycline (0501030V0),1593,83321.4697463251,30250,30250,63531644
202408,ENGLAND,Antibacterial drugs (0501),Doxycycline monohydrate (0501030Z0),4550,70807.0145928347,85674.2,85674.2,63531644
202408,ENGLAND,Antibacterial drugs (0501),Amikacin (0501040C0),3,57.6316886310403,,3,63531644
202408,ENGLAND,Antibacterial drugs (0501),Gentamicin sulfate (0501040H0),216,9988.33735719707,,2485.541664162,63531644
202408,ENGLAND,Antibacterial drugs (0501),Neomycin sulfate (0501040N0),4,111.415257332553,8.75,7,63531644
202408,ENGLAND,Antibacterial drugs (0501),Tobramycin (0501040U0),50,44705.5413726847,,2225.733332894,63531644
202408,ENGLAND,Antibacterial drugs (0501),Azithromycin (0501050A0),70153,400702.939367267,520025.78,866709.632856967,63531644
202408,ENGLAND,Antibacterial drugs (0501),Clarithromycin (0501050B0),134795,689338.107136792,1737764,1737764,63531644
202408,ENGLAND,Antibacterial drugs (0501),Erythromycin (0501050C0),22454,899379.371335331,355524,355524,63531644
202408,ENGLAND,Antibacterial drugs (0501),Erythromycin ethylsuccinate (0501050H0),9984,155638.704570902,86247.5,43123.75,63531644
202408,ENGLAND,Antibacterial drugs (0501),Erythromycin stearate (0501050N0),635,7044.0262088731,10021.75,10021.75,63531644
202408,ENGLAND,Antibacterial drugs (0501),Clindamycin hydrochloride (0501060D0),7711,96340.2288791593,124052.15,62026.07500014,63531644
202408,ENGLAND,Antibacterial drugs (0501),Fidaxomicin (0501070AC),150,201864.867460819,,1506.5,63531644
202408,ENGLAND,Antibacterial drugs (0501),Fosfomycin trometamol (0501070AE),15312,101843.63240646,,22101,63531644
202408,ENGLAND,Antibacterial drugs (0501),Chloramphenicol (0501070F0),4,2136.6796,28.33333322,28.33333322,63531644
202408,ENGLAND,Antibacterial drugs (0501),Colistimethate sodium (0501070I0),2604,483226.879988428,,29728.033280087,63531644
202408,ENGLAND,Antibacterial drugs (0501),Fusidic acid (0501070M0),10,402.795476348853,104.99999895,104.99999895,63531644
202408,ENGLAND,Antibacterial drugs (0501),Sodium fusidate (0501070N0),91,4103.17214175964,1312.666661416,1312.6667323,63531644
202408,ENGLAND,Antibacterial drugs (0501),Teicoplanin (0501070T0),47,3147.57315324884,,443,63531644
202408,ENGLAND,Antibacterial drugs (0501),Vancomycin hydrochloride (0501070U0),973,196055.118819415,11483.25,2874.3750001,63531644
202408,ENGLAND,Antibacterial drugs (0501),Linezolid (0501070W0),170,112660.469272941,,1619.9999997,63531644
202408,ENGLAND,Antibacterial drugs (0501),Rifaximin (0501070X0),10416,1860291.20867073,,369462.250131199,63531644
202408,ENGLAND,Antibacterial drugs (0501),Pristinamycin (0501070Z0),1,2312.6124,,25,63531644
202408,ENGLAND,Antibacterial drugs (0501),Co-trimoxazole(Trimethoprim/sulfamethoxazole) (0501080D0),22875,64885.5813390911,181769.25,,63531644
202408,ENGLAND,Antibacterial drugs (0501),Sulfadiazine (0501080J0),10,5931.844,,699.99999972,63531644
202408,ENGLAND,Antibacterial drugs (0501),Sulfapyridine (0501080V0),1,3803.0124,,25.0000012,63531644
202408,ENGLAND,Antibacterial drugs (0501),Trimethoprim (0501080W0),130321,235980.73359897,813978.975,813978.975,63531644
202408,ENGLAND,Antibacterial drugs (0501),Aminosalicylic acid (0501090A0),4,1794.83807160158,,14.666666608,63531644
202408,ENGLAND,Antibacterial drugs (0501),Ethambutol hydrochloride (0501090H0),202,12297.5013130579,2549.733327518,2549.733327518,63531644
202408,ENGLAND,Antibacterial drugs (0501),Isoniazid (0501090K0),258,37592.605229071,4953.49999359,4953.49999359,63531644
202408,ENGLAND,Antibacterial drugs (0501),Pyrazinamide (0501090N0),2,152.3548,37.999999962,37.999999962,63531644
202408,ENGLAND,Antibacterial drugs (0501),Rifabutin (0501090Q0),28,2121.71582054283,355,710,63531644
202408,ENGLAND,Antibacterial drugs (0501),Rifampicin (0501090R0),1226,68574.1557292302,35124.083327505,35124.083327505,63531644
202408,ENGLAND,Antibacterial drugs (0501),Rifampicin combined preparations (0501090S0),75,2086.83257206836,2267.666666452,,63531644
202408,ENGLAND,Antibacterial drugs (0501),Clofazimine (0501100C0),3,577.023293734265,168,168,63531644
202408,ENGLAND,Antibacterial drugs (0501),Dapsone (0501100H0),1964,24916.4530117335,100575,100575,63531644
202408,ENGLAND,Antibacterial drugs (0501),Metronidazole (0501110C0),94681,235803.396194866,,309727.93000129,63531644
202408,ENGLAND,Antibacterial drugs (0501),Ciprofloxacin (0501120L0),26525,82300.8085253034,329978.666291896,247484.0000005,63531644
202408,ENGLAND,Antibacterial drugs (0501),Ofloxacin (0501120P0),3751,134947.456890236,63017,63017,63531644
202408,ENGLAND,Antibacterial drugs (0501),Levofloxacin (0501120X0),2403,42273.372814658,62643,31327.5,63531644
202408,ENGLAND,Antibacterial drugs (0501),Moxifloxacin (0501120Y0),312,8301.95189151649,,3974,63531644
202408,ENGLAND,Antibacterial drugs (0501),Methenamine hippurate (0501130H0),44037,719473.371481748,,1254497.5,63531644
202408,ENGLAND,Antibacterial drugs (0501),Nitrofurantoin (0501130R0),323907,2535770.89968076,1780174.65,1780174.65,63531644
202408,ENGLAND,Antibacterial drugs (0501),Fosfomycin calcium (0501130S0),1,145.5124,,4.99999998,63531644
