Year Month,Country,BNF Chemical Substance plus Code,BNF Presentation,Supplier Name,Items,Actual Cost,ADQ Usage,List Size
202406,ENGLAND,Cefuroxime sodium (1103010T0),Cefuroxime 5% eye drops preservative free,Specials,1,1037.8924,,63461680
202406,ENGLAND,Clotrimazole (1103020C0),Clotrimazole 1% eye drops preservative free,Specials,3,200.0072,,63461680
202406,ENGLAND,Prednisolone sodium phosphate (1104010S0),Prednisolone sodium phosphate 0.01% eye dps preserv free,Specials,1,2.6124,,63461680
202406,ENGLAND,Prednisolone sodium phosphate (1104010S0),Prednisolone sodium phosphate 0.05% eye dps preserv free,Specials,1,1.1824,,63461680
202406,ENGLAND,Prednisolone sodium phosphate (1104010S0),Prednisolone sodium phosphate 0.1% eye dps preservative free,Specials,1,93.1715301279934,,63461680
202406,ENGLAND,Prednisolone sodium phosphate (1104010S0),Prednisolone sodium phosphate 0.5% eye dps preservative free,Specials,3,11.9272,,63461680
202406,ENGLAND,Prednisolone sodium phosphate (1104010S0),Prednisolone sodium phosphate 1% eye drops preservative free,Specials,7,315.5068,,63461680
202406,ENGLAND,Atropine sulfate (1105000B0),Atropine 1% eye drops preservative free,Specials,1,428.0924,,63461680
202406,ENGLAND,Acetazolamide (1106000B0),Acetazolamide 100mg/5ml oral liquid,Specials,7,4464.51741195015,,63461680
202406,ENGLAND,Acetazolamide (1106000B0),Acetazolamide 125mg/5ml oral liquid,Specials,5,2931.682,,63461680
202406,ENGLAND,Acetazolamide (1106000B0),Acetazolamide 250mg/5ml oral suspension,Specials,37,1543.71435487851,,63461680
202406,ENGLAND,Pilocarpine hydrochloride (1106000X0),Pilocarpine hydrochloride 0.1% eye drops,Specials,1,491.8924,,63461680
202406,ENGLAND,Pilocarpine hydrochloride (1106000X0),Pilocarpine hydrochloride 4% eye drops preservative free,Specials,4,1662.8096,,63461680
202406,ENGLAND,Mercaptamine hydrochloride (1108010A0),Mercaptamine 0.55% eye drops,Specials,1,1629.3724,,63461680
202406,ENGLAND,Hypromellose (1108010F0),Hypromellose 0.25% eye drops preservative free,Specials,1,14.1824,,63461680
202406,ENGLAND,Hypromellose (1108010F0),Hypromellose 0.5% eye drops preservative free,Specials,4,28.4596,,63461680
202406,ENGLAND,Hypromellose (1108010F0),Hypromellose 1% eye drops preservative free,Specials,1,2.3024,,63461680
202406,ENGLAND,Sodium chloride (1108010K0),Sodium chloride 0.5% eye ointment,Specials,1,66.1924,,63461680
202406,ENGLAND,Sodium chloride (1108010K0),Sodium chloride 0.9% eye drops preservative free,Specials,1,1172.88423968789,,63461680
202406,ENGLAND,Polyvinyl alcohol (1108010Q0),Polyvinyl alcohol 1.4% eye drops preservative free,Specials,1,10.7124,,63461680
202406,ENGLAND,Ofloxacin (1201010AB),Ofloxacin 0.3% ear drops,Specials,4,8.8996,,63461680
202406,ENGLAND,Hydrogen peroxide (1201010S0),Hydrogen peroxide 1.5% ear drops,Specials,1,7.0124,,63461680
202406,ENGLAND,Ephedrine hydrochloride (1202020C0),Ephedrine 0.25% nasal drops,Specials,2,595.2248,,63461680
202406,ENGLAND,Sodium chloride (1202020L0),Sodium chloride 3% nebuliser liquid,Specials,9,887.4216,,63461680
202406,ENGLAND,Sodium chloride (1202020L0),Sodium chloride 7% nebuliser liquid,Specials,3,1363.1472,,63461680
202406,ENGLAND,Triamcinolone acetonide (1203010T0),Triamcinolone 0.1% oromucosal paste,Specials,16,677.801393716004,,63461680
202406,ENGLAND,Amphotericin (1203020C0),Amphotericin B 10mg lozenges sugar free,Specials,4,3725.6896,,63461680
202406,ENGLAND,Sodium chloride (1203040P0),Sodium chloride compound mouthwash,Specials,2,855.0448,,63461680
202406,ENGLAND,Other emollient preparations (130201000),Coconut oil 50% in White soft paraffin,Specials,1,268.9624,,63461680
202406,ENGLAND,Other emollient preparations (130201000),Emulsifying ointment 50% / Liquid paraffin 50% ointment,Specials,4,1016.8996,,63461680
202406,ENGLAND,Other emollient preparations (130201000),Propylene glycol 20% in Aqueous cream,Specials,1,608.4124,,63461680
202406,ENGLAND,Other emollient preparations (130201000),Propylene glycol 40% in Aqueous cream,Specials,2,1364.7748,,63461680
202406,ENGLAND,Other emollient preparations (130201000),Propylene glycol 40% in Clobetasone 0.05% cream,Specials,1,34.7724,,63461680
202406,ENGLAND,Other emollient preparations (130201000),White soft paraffin 75% / Liquid paraffin 25% ointment,Specials,1,299.0124,,63461680
202406,ENGLAND,Emulsifying wax (1302010F0),Coconut oil 25% in Emulsifying ointment,Specials,12,238.946260217953,,63461680
202406,ENGLAND,Lactic acid (1302010K0),Lactic acid 10% in Aqueous cream,Specials,1,2804.7124,,63461680
202406,ENGLAND,Lactic acid (1302010K0),Lactic acid 5% in Aqueous cream,Specials,1,639.1124,,63461680
202406,ENGLAND,Menthol (1303000AA),Menthol 5% in Aqueous cream,Specials,13,739.53992416967,,63461680
202406,ENGLAND,Lidocaine hydrochloride (1303000Q0),Lidocaine 0.5% gel,Specials,5,606.882,,63461680
202406,ENGLAND,Other topical corticosteroid preparations (130400000),Propylene glycol 40% in Clobetasol 0.05% cream,Specials,36,1187.28953773506,,63461680
202406,ENGLAND,Beclometasone dipropionate (1304000C0),Beclometasone 0.0025% in White soft paraffin,Specials,9,1320.71779629126,,63461680
202406,ENGLAND,Beclometasone dipropionate (1304000C0),Beclometasone 0.025% ointment 10% in White soft paraffin,Specials,2,695.0648,,63461680
202406,ENGLAND,Betamethasone valerate (1304000F0),Betamethasone valerate 0.1% cream 10% in Aqueous cream,Specials,1,785.2324,,63461680
202406,ENGLAND,Betamethasone valerate (1304000F0),Betamethasone valerate 0.1% oint 10% in White soft paraffin,Specials,1,1740.9524,,63461680
202406,ENGLAND,Betamethasone valerate (1304000F0),Betamethasone valerate 0.1% oint 50% in White soft paraffin,Specials,1,101.0624,,63461680
202406,ENGLAND,Betamethasone valerate (1304000F0),Betamethasone valerate 0.1% ointment 25% in Coal tar paste,Specials,2,696.1048,,63461680
202406,ENGLAND,Betamethasone valerate (1304000F0),Coal tar 10% in Betamethasone valerate 0.025% ointment,Specials,2,85.9348,,63461680
202406,ENGLAND,Betamethasone valerate (1304000F0),Coal tar 5% in Betamethasone valerate 0.025% ointment,Specials,1,36.6424,,63461680
202406,ENGLAND,Betamethasone valerate (1304000F0),Coal tar soln 5% in Betamethasone valerate 0.025% oint,Specials,21,970.158464348006,,63461680
202406,ENGLAND,Betamethasone valerate (1304000F0),Coal tar solution 5% in Betamethasone valerate 0.025% cream,Specials,1,299.0124,,63461680
202406,ENGLAND,Clobetasol propionate (1304000G0),Coal tar solution 10% in Clobetasol 0.05% ointment,Specials,1,747.8324,,63461680
202406,ENGLAND,Clobetasone butyrate (1304000H0),Clobetasol 0.05% oint 25%/Coal tar soln 5% in WSP,Specials,1,157.3924,,63461680
202406,ENGLAND,Clobetasone butyrate (1304000H0),Coal tar 5% in Clobetasone 0.05% ointment,Specials,2,42.156791725914,,63461680
202406,ENGLAND,Hydrocortisone (1304000V0),Hydrocortisone 0.5% ointment 50% in White soft paraffin,Specials,1,826.8024,,63461680
202406,ENGLAND,Ichthammol (1305010J0),Zinc and Ichthammol cream,Specials,1,454.7224,,63461680
202406,ENGLAND,Ichthammol (1305010J0),Zinc oxide 15% and Ichthammol 1% in Yellow soft paraffin,Specials,5,97.2492222322428,,63461680
202406,ENGLAND,Acitretin (1305020A0),Acitretin 5mg/5ml oral suspension,Specials,1,56.310687287221,,63461680
202406,ENGLAND,Tars (1305020C0),Coal tar 12% / Salicylic acid 3% in White soft paraffin,Specials,2,370.7248,,63461680
202406,ENGLAND,Tars (1305020C0),Coal tar 2% in Yellow soft paraffin,Specials,1,110.6924,,63461680
202406,ENGLAND,Tars (1305020C0),Coal tar 25% in Yellow soft paraffin,Specials,1,469.2924,,63461680
202406,ENGLAND,Tars (1305020C0),Coal tar 6% / Salicylic acid 1% in Emulsifying ointment,Specials,2,1824.8648,,63461680
202406,ENGLAND,Tars (1305020C0),Coal tar 6% / Salicylic acid 3% in Emulsifying ointment,Specials,1,238.3924,,63461680
202406,ENGLAND,Tars (1305020C0),Coal tar and Salicylic acid ointment BP,Specials,12,3674.4888,,63461680
202406,ENGLAND,Tars (1305020C0),Coal tar paste,Specials,1,271.6524,,63461680
202406,ENGLAND,Tars (1305020C0),Coal tar soln 6% / Salicylic acid 2% oint in a base,Specials,14,4562.04490936576,,63461680
202406,ENGLAND,Tars (1305020C0),Coal tar solution 3% / Salicylic acid 3% in Aqueous cream,Specials,1,881.2524,,63461680
202406,ENGLAND,Tars (1305020C0),Coal tar solution 5% in Emulsifying ointment,Specials,1,691.3924,,63461680
202406,ENGLAND,Tars (1305020C0),Coal tar solution strong 5% in Emulsifying ointment,Specials,4,1382.8096,,63461680
202406,ENGLAND,Dithranol (1305020F0),Dithranol 0.4% ointment,Specials,2,481.4948,,63461680
202406,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 1% in Aqueous cream,Specials,6,2107.8844,,63461680
202406,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 10% in Aqueous cream,Specials,9,202.105218680542,,63461680
202406,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 2% in Aqueous cream,Specials,14,373.961689533599,,63461680
202406,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 2% in Emulsifying ointment,Specials,2,1318.3248,,63461680
202406,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 2% in Generic Unguentum M cream,Specials,3,1500.0372,,63461680
202406,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 2% in White soft paraffin,Specials,1,1920.5724,,63461680
202406,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 2% lotion,Specials,1,497.8924,,63461680
202406,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 20% in Aqueous cream,Specials,4,1948.8896,,63461680
202406,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 25% in White soft paraffin,Specials,2,283.5348,,63461680
202406,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 3% in Aqueous cream,Specials,1,285.0124,,63461680
202406,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 3% in Emulsifying ointment,Specials,1,398.0124,,63461680
202406,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 5% cream,Specials,6,191.047766697218,,63461680
202406,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 5% in Aqueous cream,Specials,1,74.3524,,63461680
202406,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 5% in Generic Unguentum M cream,Specials,2,1701.6748,,63461680
202406,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 5% ointment in a base,Specials,25,436.607476150122,,63461680
202406,ENGLAND,Salicylic acid (1305020S0),Zinc and Salicylic acid paste,Specials,11,281.77033969451,,63461680
202406,ENGLAND,Cholesterol/simvastatin (1305020Z0),Cholesterol 2% / Simvastatin 2% cream,Specials,6,3660.5744,,63461680
202406,ENGLAND,Erythromycin (1306010I0),Erythromycin 4% gel,Specials,2,702.4548,,63461680
202406,ENGLAND,Sulfur (1306010T0),Salicylic acid 2% / Sulfur 2% in Aqueous cream,Specials,3,356.931860566829,,63461680
202406,ENGLAND,Tretinoin (1306010V0),Tretinoin 0.025% cream,Specials,2,316.5948,,63461680
202406,ENGLAND,Tretinoin (1306010V0),Tretinoin 0.025% gel,Specials,1,396.7224,,63461680
202406,ENGLAND,Tretinoin (1306010V0),Tretinoin 0.05% cream,Specials,2,132.38929220244,,63461680
202406,ENGLAND,Tretinoin (1306010V0),Tretinoin 0.05% gel,Specials,1,149.0124,,63461680
202406,ENGLAND,Formaldehyde (1307000C0),Formaldehyde 3% solution,Specials,1,521.2724,,63461680
202406,ENGLAND,Salicylic acid (1307000M0),Salicylic acid 10% ointment in a base,Specials,39,767.362177735311,,63461680
202406,ENGLAND,Salicylic acid (1307000M0),Salicylic acid 20% ointment in a base,Specials,20,525.610012653277,,63461680
202406,ENGLAND,Salicylic acid (1307000M0),Salicylic acid 3% / Lactic acid 3% in White soft paraffin,Specials,1,461.2424,,63461680
202406,ENGLAND,Titanium dioxide (1308010U0),Reflectant sunscreen beige (Dundee formula) cream,Specials,2,659.0248,,63461680
202406,ENGLAND,Neomycin sulfate (1310011P0),Neomycin 0.5% cream,Specials,3,254.66202211814,,63461680
202406,ENGLAND,Gentamicin sulfate (1310012I0),Gentamicin 0.1% cream,Specials,2,1765.1248,,63461680
202406,ENGLAND,Metronidazole (1310012K0),Metronidazole 10% ointment,Specials,2,699.9048,,63461680
202406,ENGLAND,Benzoic acid (1310020D0),Benzoic acid compound ointment,Specials,3,1140.7372,,63461680
202406,ENGLAND,Clotrimazole (1310020H0),Clotrimazole 1% powder,Specials,1,1.0424,,63461680
202406,ENGLAND,Nystatin (1310020U0),"Nystatin 100,000units/g cream",Specials,8,1862.1692,,63461680
202406,ENGLAND,Benzyl benzoate (1310040C0),Benzyl benzoate 25% application,Specials,27,14177.3848,,63461680
202406,ENGLAND,Sodium chloride (1311010S0),Sodium chloride 0.9% solution,Specials,1,13.0124,,63461680
202406,ENGLAND,Ster larvae (1311070S0),BioBag 100 4cm x 5cm dressing kit,Specials,3,1496.4872,,63461680
202406,ENGLAND,Ster larvae (1311070S0),BioBag 200 5cm x 6cm dressing kit,Specials,9,2934.1116,,63461680
202406,ENGLAND,Ster larvae (1311070S0),BioBag 300 6cm x 12cm dressing kit,Specials,9,3238.6116,,63461680
202406,ENGLAND,Ster larvae (1311070S0),BioBag 400 10cm x 10cm dressing kit,Specials,6,2611.0744,,63461680
202406,ENGLAND,Ster larvae (1311070S0),BioBag 50 2.5cm x 4cm dressing kit,Specials,7,4651.1868,,63461680
202406,ENGLAND,Glycopyrronium bromide (1312000G0),Glycopyrronium bromide 0.05% topical solution,Specials,10,324.366413957619,,63461680
202406,ENGLAND,Glycopyrronium bromide (1312000G0),Glycopyrronium bromide 0.5% in Generic Unguentum M cream,Specials,1,499.0124,,63461680
202406,ENGLAND,Glycopyrronium bromide (1312000G0),Glycopyrronium bromide 1% cream,Specials,1,700.0124,,63461680
202406,ENGLAND,Glycopyrronium bromide (1312000G0),Glycopyrronium bromide 1% in Cetomacrogol cream (Formula A),Specials,1,389.0124,,63461680
202406,ENGLAND,Glycopyrronium bromide (1312000G0),Glycopyrronium bromide 1% topical solution,Specials,1,761.7724,,63461680
202406,ENGLAND,Glycopyrronium bromide (1312000G0),Glycopyrronium bromide 2% in Aqueous cream,Specials,3,1736.2372,,63461680
202406,ENGLAND,Glycopyrronium bromide (1312000G0),Glycopyrronium bromide 2% in Cetomacrogol cream (Formula A),Specials,11,1483.69982238605,,63461680
202406,ENGLAND,Other miscellaneous topical preparations (131500000),Monobenzone 40% in Cetomacrogol cream (Formula A),Specials,1,483.7124,,63461680
202406,ENGLAND,Depigmenting agents (1315000G0),Hydrocortisone 1% / Tretinoin 0.1% / Hydroquinone 5% cream,Specials,1,1566.4524,,63461680
202406,ENGLAND,Depigmenting agents (1315000G0),Hydroquinone 4% cream,Specials,18,629.346585206606,,63461680
202406,ENGLAND,Lidocaine hydrochloride (1502010J0),Lidocaine 1% / Hydrocortisone 0.1% mouthwash,Specials,4,3704.0796,,63461680
202406,ENGLAND,Lidocaine hydrochloride (1502010J0),Lidocaine 1% gel,Specials,8,1474.9792,,63461680
202406,ENGLAND,Lidocaine hydrochloride (1502010J0),Lidocaine 100mg/Adrenaline (base) 50microg/10ml inj amp,Specials,4,36.8405198043415,,63461680
202406,ENGLAND,Lidocaine hydrochloride (1502010J0),Lidocaine 2% gel,Specials,54,2713.81810878806,,63461680
202406,ENGLAND,Lidocaine hydrochloride (1502010J0),Lidocaine 5% gel,Specials,3,192.8472,,63461680
202406,ENGLAND,"Other colour, flavour and sweetening preparations (190800000)",Eosin 2% solution,Specials,6,123.691226557766,,63461680
202407,ENGLAND,Magnesium carbonate (0101010F0),Magnesium carbonate heavy 500mg capsules,Specials,4,866.6896,,63480506
202407,ENGLAND,Magnesium oxide (0101010I0),Magnesium oxide 100mg capsules,Specials,5,2440.482,,63480506
202407,ENGLAND,Magnesium oxide (0101010I0),Magnesium oxide 160mg tablets,Specials,5,286.992,,63480506
202407,ENGLAND,Magnesium oxide (0101010I0),Magnesium oxide 400mg tablets,Specials,7,238.4868,,63480506
202407,ENGLAND,Magnesium oxide (0101010I0),Magnesium oxide 500mg capsules,Specials,21,1471.3904,,63480506
202407,ENGLAND,Aluminium and magnesium and oxetacaine (0101010N0),Antacid and Oxetacaine oral suspension,Specials,214,7619.32335674386,,63480506
202407,ENGLAND,Sodium bicarbonate (0101012B0),Sodium bicarbonate 420mg/5ml (1mmol/ml) oral liquid,Specials,3,92.3372,,63480506
202407,ENGLAND,Calcium carbonate (0101021C0),Calcium carbonate 250mg dispersible tablets,Specials,9,1172.1016,,63480506
202407,ENGLAND,Calcium carbonate (0101021C0),Calcium carbonate 250mg/5ml oral suspension,Specials,1,347.1324,,63480506
202407,ENGLAND,Calcium carbonate (0101021C0),Calcium carbonate 300mg tablets,Specials,4,1111.1796,,63480506
202407,ENGLAND,Calcium carbonate (0101021C0),Calcium carbonate 400mg capsules,Specials,2,712.4648,,63480506
202407,ENGLAND,Calcium carbonate (0101021C0),Calcium carbonate 500mg/5ml oral suspension,Specials,33,1727.67858750403,,63480506
202407,ENGLAND,Calcium carbonate (0101021C0),Calcium carbonate 600mg/5ml oral suspension,Specials,16,575.837692721885,,63480506
202407,ENGLAND,Atropine sulfate (0102000AC),Atropine 250micrograms/5ml oral liquid,Specials,1,101.0924,2.0833333,63480506
202407,ENGLAND,Atropine sulfate (0102000AC),Atropine 500micrograms/5ml oral solution,Specials,1,1063.3724,33.3333332,63480506
202407,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 1.5mg/5ml oral solution,Specials,1,459.3924,,63480506
202407,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 1mg capsules,Specials,4,884.8496,,63480506
202407,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 1mg/5ml oral liquid,Specials,120,31273.1216072522,,63480506
202407,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 2.5mg/5ml oral solution,Specials,1,36.3033641239371,,63480506
202407,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 2.5mg/5ml oral suspension,Specials,10,229.498093667104,,63480506
202407,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 200micrograms/5ml oral solution,Specials,37,1032.15717721073,,63480506
202407,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 200micrograms/5ml oral suspension,Specials,12,189.849839692873,,63480506
202407,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 2mg capsules,Specials,1,287.1124,,63480506
202407,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 2mg/5ml oral liquid,Specials,13,4445.6612,,63480506
202407,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 350micrograms/5ml oral liquid,Specials,1,605.8124,,63480506
202407,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 3mg/5ml oral liquid,Specials,1,327.8124,,63480506
202407,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 500micrograms/5ml oral solution,Specials,14,269.619758241651,,63480506
202407,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 500micrograms/5ml oral suspension,Specials,9,294.900576887638,,63480506
202407,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 5mg/5ml oral solution,Specials,71,2235.66719889396,,63480506
202407,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 5mg/5ml oral suspension,Specials,76,3024.49899399332,,63480506
202407,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 750micrograms/5ml oral liquid,Specials,1,182.4924,,63480506
202407,ENGLAND,Hyoscine butylbromide (0102000N0),Hyoscine butylbromide 10mg/5ml oral solution,Specials,81,2672.57987441269,1131,63480506
202407,ENGLAND,Hyoscine butylbromide (0102000N0),Hyoscine butylbromide 10mg/5ml oral suspension,Specials,165,7170.37590032088,1700.75,63480506
202407,ENGLAND,Mebeverine hydrochloride (0102000P0),Mebeverine 50mg/5ml oral suspension sugar free,Specials,2,1313.9648,,63480506
202407,ENGLAND,Sucralfate (0103030S0),Sucralfate 1g/5ml oral suspension,Specials,14,6573.85833438224,267.75001071,63480506
